"Date" "pv" "ghidfm" "Mean" "cfcdfm" "Year" "B0" "Kt" "taxdfs" "taxdfm"
"1407" 2013-11-07 4.19595709570957 194.784671532847 0.0282286666666667 37.6389891696751 "2013" 6910.14228314733 0.676517490557242 1410.49996852875 22.3888883893452
"1408" 2013-11-08 3.97376460619035 153.13503649635 0.0071595 40.1841155234657 "2013" 6865.8952198976 0.53528939172585 1358.67997360229 21.566348787338
"1409" 2013-11-09 4.0000445990545 169.631386861314 0.033903 40.4115523465704 "2013" 6822.24040393671 0.596747262427502 1358.0199804306 21.5558727052477
"1410" 2013-11-10 4.05203037195611 161.616788321168 0.010828 47.1552346570397 "2013" 6779.20308626727 0.572162077216034 1362.70996856689 21.6303169613793
"1411" 2013-11-11 4.28291410222103 192.007299270073 0.0441126666666667 28.8628158844765 "2013" 6736.80843061421 0.684029422825908 1382.27996826172 21.9409518771701
"1412" 2013-11-12 3.91798791365623 169.536496350365 0.0343223333333333 47.2093862815885 "2013" 6695.08148929039 0.607741058703681 1406.01997375488 22.3177773611886
"1413" 2013-11-13 3.32774172687539 159.423357664234 0.0377856666666667 73.6750902527076 "2013" 6654.04717870543 0.57501254216926 1396.40997600555 22.1652377143739
"1414" 2013-11-14 2.87342788332887 120.197080291971 0.007452 64.3754512635379 "2013" 6613.73025455084 0.436172903335806 1344.22997188568 21.3369836807251
"1415" 2013-11-15 3.4407557309785 144.788321167883 0.030441 43.2888086642599 "2013" 6574.15528669605 0.528572806161319 1384.20997333527 21.9715868783376
"1416" 2013-11-16 4.03509945589153 164.412408759124 0.0371873333333333 60.6967509025271 "2013" 6535.34663383163 0.603777891411633 1348.11997127533 21.398729702783
"1417" 2013-11-17 3.43545401837481 135.302919708029 0.006325 78.5812274368231 "2013" 6497.3284178989 0.49978542935387 1186.93997335434 18.8403170373705
"1418" 2013-11-18 3.75127107305325 148.602189781022 0.0474725 48.2346570397112 "2013" 6460.12449834514 0.552071799182528 1183.69996786118 18.7888883787488
"1419" 2013-11-19 2.94451320132013 153.06204379562 0.0228526666666667 48.9602888086643 "2013" 6423.75844624675 0.57185977365653 1187.2699713707 18.8455551011222
"1420" 2013-11-20 2.47380363036304 137.036496350365 0.040604 56.1083032490975 "2013" 6388.25351834351 0.514831777255698 1205.60997343063 19.1366662449307
"1421" 2013-11-21 2.87520627062706 146.726277372263 0.0377383333333333 47.826714801444 "2013" 6353.63263102819 0.554238946667655 1237.48997211456 19.6426979700724
"1422" 2013-11-22 2.76146753188832 150.339416058394 0.017141 45.913357400722 "2013" 6319.91833433809 0.570916552164492 1340.54996585846 21.2785708866422
"1423" 2013-11-23 2.23578405137811 142.390510948905 0.0148063333333333 50.7400722021661 "2013" 6287.13278599521 0.543550196742469 1357.87997245789 21.5536503564744
"1424" 2013-11-24 3.57197729908126 145.127737226277 0.00721 30.4223826714801 "2013" 6255.29772554322 0.55681853146777 1356.36997795105 21.5296821896992
"1425" 2013-11-25 2.16598653108554 118.255474452555 0.0488876666666667 52.6967509025271 "2013" 6224.43444863027 0.455966146046548 1171.94996929169 18.6023804649474
"1426" 2013-11-26 3.28195522254928 144.178832116788 0.0375826666666667 48.3465703971119 "2013" 6194.56378148735 0.558601395169118 1234.88997459412 19.6014281681606
"1427" 2013-11-27 3.55999130318437 161.667883211679 0.0837056666666667 56.3537906137184 "2013" 6165.70605565211 0.629291951653041 1294.9999666214 20.5555550257365
"1428" 2013-11-28 2.3616258585318 139.890510948905 NA 41.5415162454874 "2013" 6137.88108298908 0.546992067356691 1355.08996486664 21.5093645216927
"1429" 2013-11-29 1.95638769958077 117.051094890511 NA 84.7617328519856 "2013" 6111.10813105678 0.459691796827438 1274.24997234344 20.2261900371975
"1430" 2013-11-30 1.33774306484703 98.4014598540146 NA 92.2671480144404 "2013" 6085.40589887251 0.388081760813015 1245.38997173309 19.7680947894142
"1431" 2013-12-01 1.38354071893676 99.1897810218978 NA 81.2346570397112 "2013" 6060.79249312556 0.392779450414395 1178.55997180939 18.7073011398315
"1432" 2013-12-02 0.577513156721078 81.1167883211679 NA 80.2202166064982 "2013" 6037.28540488869 0.322463290890904 1141.77997112274 18.1234916051229
"1433" 2013-12-03 2.8607784764963 136 0.0668665 48.9350180505415 "2013" 6014.90148687814 0.542652279030772 1427.8999710083 22.6650789048937
"1434" 2013-12-04 3.35157434662385 155.273722627737 0.0707306666666667 28.0794223826715 "2013" 5993.65693131071 0.621752193322609 1351.72996330261 21.4560311635335
"1435" 2013-12-05 2.82870060654714 154.383211678832 0.0486456666666667 41.2310469314079 "2013" 5973.56724840643 0.620265400256506 1273.7199716568 20.2177773278857
"1436" 2013-12-06 3.21942734814022 148.591240875912 0.034716 41.8736462093863 "2013" 5954.64724558361 0.598891862765983 1276.09997081757 20.2555550923423
"1437" 2013-12-07 2.83807198287396 139.478102189781 0.0616205 38.7400722021661 "2013" 5936.91100739265 0.563841103292009 1242.92997455597 19.7290472151741
"1438" 2013-12-08 3.3143285612345 158.405109489051 0.097721 44.5487364620939 "2013" 5920.37187623282 0.642142538883266 1280.32997512817 20.3226980179075
"1439" 2013-12-09 1.85881054321648 110.350364963504 NA 94.6859205776173 "2013" 5905.04243389543 0.44849953048974 1282.42997074127 20.3560312816075
"1440" 2013-12-10 1.71483364552672 90.8941605839416 NA 94.6101083032491 "2013" 5890.9344839749 0.370307946888362 1270.37997150421 20.1647614524478
"1441" 2013-12-11 0.566313219159754 69.7481751824817 NA 95.4151624548737 "2013" 5878.0590351875 0.284780434214568 1140.17996406555 18.0980946677072
"1442" 2013-12-12 1.20821626081527 83.3905109489051 NA 95.8014440433213 "2013" 5866.42628563574 0.341156977915872 1079.5499792099 17.1357139557127
"1443" 2013-12-13 3.64006333065739 161.686131386861 0.184597 40.3285198555957 "2013" 5856.04560805436 0.662642918618582 1156.93997049332 18.3641265157669
"1444" 2013-12-14 3.46867473909553 140.704379562044 0.178119 30.8772563176895 "2013" 5846.92553607215 0.577552268907052 1066.42997789383 16.9274599665687
"1445" 2013-12-15 3.45351106056552 151.821167883212 0.307414 30.4584837545126 "2013" 5839.073751521 0.624021580177497 1164.11998176575 18.4780949486627
