,Date,pv,ghidfm,Mean,cfcdfm,dnidfm,Kt,km,PC1,PC2,PC3,Month
406,2011-02-10,4.23535988910394,194.142335766423,0.053221,46.7426470588235,257.138686131387,0.637981013770052,1,-0.481550863062382,0.349777117780211,0.0143764412473285,2
407,2011-02-11,4.34081576607208,206.660583941606,0.0475745,20.3382352941176,276.470802919708,0.674469114476886,3,0.510836700920343,0.673011592388795,-0.87697619070611,2
408,2011-02-12,3.56944735052571,173.919708029197,0.049397,60.0441176470588,187.386861313869,0.56372577157136,7,-2.05589376723217,0.0606053702665443,0.290556354907191,2
409,2011-02-13,2.74681566145316,186.667883211679,0.0423075,42.8492647058824,206.419708029197,0.600900952757179,2,-1.65789047471372,0.230680905872263,-0.707089297637388,2
410,2011-02-14,3.0896257257938,160.200729927007,0.008923,37.0992647058824,151.795620437956,0.512168898154083,2,-2.45047482032646,0.430098397718352,-0.612737992107929,2
411,2011-02-15,2.40199168279542,169.963503649635,0.0161895,35.2022058823529,167.624087591241,0.539663049142941,2,-2.385426449992,0.366548557167012,-1.02360437462063,2
412,2011-02-16,2.76341737720354,178.740875912409,0.025461,40.5551470588235,180.120437956204,0.563655383298332,2,-2.05414321394186,0.31114128794647,-0.692166498746866,2
413,2011-02-17,4.29280221792122,214.149635036496,0.045528,27.5992647058824,265.025547445255,0.670711735853099,1,0.289344899376064,0.584286342544579,-0.566811946734465,2
414,2011-02-18,3.47167442590365,206.131386861314,0.0552345,37.0882352941176,238.116788321168,0.641208094645045,1,-0.649151011987031,0.304324234192933,-0.582494567281697,2
415,2011-02-19,4.4854645080295,228.397810218978,0.0469345,52.4375,296.773722627737,0.705654422963082,5,0.36247713289446,0.428285424751461,0.370916641941529,2
416,2011-02-20,4.31114976199194,222.288321167883,0.01241,76.6875,270.215328467153,0.682138225642897,5,-0.594157505958828,0.393601097997265,1.22303357467574,2
417,2011-02-21,4.35115342365434,217.638686131387,0.0477545,59.5882352941176,250.058394160584,0.663375050111658,5,-0.456274299287862,0.255533877481281,0.634900472524876,2
418,2011-02-22,4.73293403776743,235.525547445255,0.0685335,10.7205882352941,314.193430656934,0.713085052327284,3,1.55142548751583,0.683928836384092,-0.982020173614679,2
419,2011-02-23,4.59154809855103,229.197080291971,0.082262,21.3676470588235,294.846715328467,0.689297779583316,3,0.984724205251206,0.439204623543061,-0.656997020810496,2
420,2011-02-24,4.48654339069938,232.846715328467,0.0966455,21.8566176470588,294.700729927007,0.695629202756333,3,1.00148469167203,0.322134470608872,-0.696496072088034,2
421,2011-02-25,4.78045718470471,234.397810218978,0.0279805,24.0183823529412,295.996350364964,0.695645009422939,3,1.03114122075502,0.817571636647411,-0.389480775394579,2
422,2011-02-26,4.83187738661924,241.518248175182,0.0627925,11.0441176470588,315.025547445255,0.712078940761145,3,1.62003815825831,0.719855535953365,-0.871154470572057,2
423,2011-02-27,4.72951430663807,238.762773722628,0.049331,14.3529411764706,305.602189781022,0.699370893587563,3,1.34199403412375,0.756110567515992,-0.763549984070901,2
424,2011-02-28,4.9145655699116,249.916058394161,0.0328395,11.5808823529412,332.897810218978,0.727306589345743,3,1.87008419365575,0.962224543216411,-0.772158155540754,2
425,2011-03-01,4.9339789192865,236.547445255474,0.048506,26.6911764705882,283.156934306569,0.683981993316978,3,0.92915584477566,0.626462674361738,-0.190949637166241,3
426,2011-03-02,4.36950750640791,168.448905109489,0.014533,59.8014705882353,134.083941605839,0.483970820122163,7,-2.57014166795161,0.233956761445635,0.921433854962756,3
427,2011-03-03,2.59237197258984,148.85401459854,0.017783,72.4852941176471,96.8832116788321,0.424970231332912,4,-4.3068460567498,-0.135200953830979,0.586480367103965,3
429,2011-03-05,3.02425197468222,170.492700729927,0.062095,63.6875,148.923357664234,0.480693338296164,4,-3.09602234094061,-0.242517543148292,0.386273272577596,3
430,2011-03-06,3.9460624051891,209.357664233577,0.039463,48.0477941176471,220.332116788321,0.586637839346638,7,-1.08397625836012,0.276546710032337,0.229662497053308,3
432,2011-03-08,3.99400402782863,210.978102189781,0.082308,53.2389705882353,197.481751824818,0.584027486968453,7,-1.27944247991936,-0.110788855111056,0.419640157107501,3
434,2011-03-10,3.31259481090129,189.105839416058,0.068127,81.7389705882353,149.945255474453,0.517275923710794,4,-3.00418556705742,-0.416952313933657,1.18029929919692,3
435,2011-03-11,4.17134618402469,196.821167883212,0.108271,55.3860294117647,174.558394160584,0.535231033068408,7,-1.73167388879354,-0.354544097047573,0.593845128319087,3
437,2011-03-13,3.46450802950254,167.64598540146,0.069134,72.9705882352941,118.813868613139,0.450663500961906,4,-3.47078781209974,-0.405075459300589,0.993935228076195,3
439,2011-03-15,3.68012109640634,213.240875912409,0.096271,63.9154411764706,190.967153284672,0.566808473259674,7,-1.74585068310364,-0.362805925318199,0.700034636238977,3
440,2011-03-16,2.73220824397133,198.474452554745,0.097783,64.2977941176471,164.277372262774,0.524648759520422,7,-2.67405505782673,-0.514647000636022,0.301854171872575,3
441,2011-03-17,3.97066093006225,194.773722627737,0.045945,63.8602941176471,162.065693430657,0.512062446203714,7,-2.28526889350468,-0.0402965372190811,0.933597383604796,3
442,2011-03-18,4.7711526390124,222.36496350365,0.0484705,47.0147058823529,205.576642335766,0.581457697288052,5,-0.735271652972934,0.242575176660245,0.688698424740816,3
443,2011-03-19,4.65297248522258,248.930656934307,0.0751075,35.7463235294118,273.981751824818,0.647470995767236,5,0.463065016047298,0.26001990796951,0.163064656038864,3
444,2011-03-20,5.18067034576555,275.850364963504,0.0527005,34.1397058823529,322.262773722628,0.713734829577202,6,1.56431848881981,0.567860916728089,0.354687373212248,3
445,2011-03-21,4.53409269236805,257.047445255474,0.061076,65.8676470588235,255,0.661651760051684,5,-0.216986353255248,0.0537446281336873,1.21620426869516,3
446,2011-03-22,4.59437280954125,247.594890510949,0.060976,39.7132352941176,253.992700729927,0.634077549043961,5,0.125021315456116,0.27962774406317,0.336494005335958,3
447,2011-03-23,4.78434116231626,257.375912408759,0.104212,30.1580882352941,266.270072992701,0.655820461147109,5,0.715306036805899,0.0938284124640481,0.0392257141995032,3
448,2011-03-24,5.228271956897,292.29197080292,0.113048,22.5220588235294,357.222627737226,0.741109393394279,6,2.37706103657339,0.293377793088215,-0.0876587598764742,3
449,2011-03-25,5.24285975833028,285.981751824818,0.1008675,25.5882352941176,340.63503649635,0.721579626209678,6,2.04854761503008,0.32210810756875,0.0626909620565451,3
450,2011-03-26,4.17825757179474,241.332116788321,0.080309,28.2279411764706,242.967153284672,0.606001669261671,1,-0.0709597330202723,0.173942643258455,-0.241359423150535,3
451,2011-03-27,4.84985222576764,264.653284671533,0.048033,31.6360294117647,275.470802919708,0.661425728806932,5,0.792090647669728,0.492857395416006,0.221334519540463,3
452,2011-03-28,5.22379295914631,289.372262773723,0.059909,21.8125,334.956204379562,0.719843691070655,6,2.04774911926409,0.628833885888894,0.00749122811460198,3
453,2011-03-29,5.44234189464874,291.547445255474,0.072364,17.4926470588235,338.857664233577,0.721939004036645,6,2.29695766803149,0.601363326536425,-0.0506406970913773,3
454,2011-03-30,5.23753073180938,275.744525547445,0.0624355,32.9816176470588,287.682481751825,0.679736536350398,5,1.20366375605832,0.428255869825184,0.451609820576261,3
455,2011-03-31,4.96930742271277,288.558394160584,0.0793515,42.1544117647059,323.288321167883,0.708177905922051,5,1.39240425749332,0.261148969491993,0.612846117322559,3
456,2011-04-01,5.3394622587226,296.547445255474,0.0587365,21.5404411764706,337.259124087591,0.724619941895784,6,2.19028754207157,0.644523033765318,0.0912357213673427,4
457,2011-04-02,4.89993199769838,277.802919708029,0.059396,54.4485294117647,273.335766423358,0.675916110547264,5,0.508801222465966,0.201591762210782,1.08769698926294,4
458,2011-04-03,5.41072082439713,254.171532846715,0.04939,43.4227941176471,231.759124087591,0.615822026951028,5,0.187308596469239,0.33790707964895,0.97742512511863,4
459,2011-04-04,4.25058194277345,250.401459854015,0.0452205,49.3602941176471,225.189781021898,0.60418487545824,5,-0.580509760151065,0.19846698626561,0.662256532482989,4
460,2011-04-05,4.74000235392583,234.200729927007,0.0751665,52.3639705882353,194.419708029197,0.562805340076978,7,-0.932822781194415,-0.0546627381343608,0.977372664354871,4
461,2011-04-06,4.10781634147617,236.948905109489,0.020609,57.5514705882353,200.233576642336,0.567144658383034,7,-1.29489790463946,0.240462314783367,0.936598785194178,4
462,2011-04-07,5.37603311188994,306.850364963504,0.0638065,39.7830882352941,350.423357664234,0.731588817779493,6,2.02965488052361,0.458671389788802,0.78548276403071,4
463,2011-04-08,3.88331720458231,272.485401459854,0.098946,24.0477941176471,283.094890510949,0.647167819217327,3,0.598813665877645,0.0945855977340776,-0.463956982972995,4
464,2011-04-09,5.75422398911963,310.284671532847,0.038358,8.08088235294118,362.361313868613,0.734174186557221,6,2.93349621126919,0.966883825857627,-0.107979329176489,4
465,2011-04-10,5.66835800596328,297.266423357664,0.045853,19.0220588235294,320.317518248175,0.700779643410292,6,2.13168488174268,0.737409496002999,0.257348619256962,4
466,2011-04-11,5.50055578804206,281.551094890511,0.0586215,38.0477941176471,279.186131386861,0.661334582814925,5,1.08915065330613,0.392575147382751,0.85656691924737,4
467,2011-04-12,5.24479520845321,270.872262773723,0.066037,47.5257352941176,258.087591240876,0.633998660920989,5,0.430411359631135,0.195047511277042,1.07447313349208,4
468,2011-04-13,5.4129635926139,304.503649635036,0.1025965,34.6470588235294,323.047445255474,0.710243590317184,6,1.87702484586954,0.172636969636367,0.640399830974945,4
469,2011-04-14,5.32964769576816,316.372262773723,0.162435,26.4007352941176,352.587591240876,0.73541972959717,6,2.4853912241341,-0.141345127013376,0.232650755785955,4
471,2011-04-16,4.65843228540043,290.532846715328,0.083085,26.6801470588235,313.507299270073,0.670916630777527,3,1.31702776247056,0.288737163467495,0.0490596985530581,4
473,2011-04-18,5.19679473766804,280.503649635036,0.122391,31.6875,271.321167883212,0.643679954380194,5,0.997262899737008,-0.0598475516225307,0.462323185156217,4
474,2011-04-19,3.53161453156876,240.879562043796,0.1032295,35.8419117647059,205.233576642336,0.551068493086506,1,-1.04580052084467,-0.223407436023918,-0.122331783687581,4
476,2011-04-21,3.92496861432233,253.35401459854,0.0802645,48.2904411764706,201.580291970803,0.576196655306448,7,-0.957965817581783,-0.139273115513488,0.550320127244909,4
477,2011-04-22,3.58727833865146,267.740875912409,0.089004,53.0698529411765,225.375912408759,0.607183953661579,7,-0.772775338350019,-0.234185723142722,0.550960607202257,4
478,2011-04-23,4.37243683632369,255.565693430657,0.029971,61.9007352941176,200.740875912409,0.577962717257364,7,-1.07603049588044,0.135245222978422,1.30792680759832,4
479,2011-04-24,3.28757127164304,209.613138686131,0.027301,61.9816176470588,146.361313868613,0.472755047780697,7,-2.79571384911257,-0.0409430622661822,0.806729840133682,4
480,2011-04-25,4.43458047810849,198.375912408759,0.020949,65.6911764705882,118.07299270073,0.44622663608915,7,-2.78202307508689,0.0253951940149311,1.49000184934004,4
481,2011-04-26,2.76803368729403,185.222627737226,0.073553,64.4338235294118,128.051094890511,0.415563772531505,4,-3.61942822928653,-0.47552368957411,0.586521449423588,4
482,2011-04-27,2.40934116231626,212.64598540146,0.0887315,49.8014705882353,161.481751824818,0.475889195640087,2,-2.7286506279586,-0.428766057713755,-0.101275468787974,4
484,2011-04-29,2.98307135010723,239.912408759124,0.111449,60.1397058823529,187.795620437956,0.534310965415899,7,-1.99099436260056,-0.585405903590329,0.516839926986514,4
486,2011-05-01,5.5766791337553,301.156934306569,0.117054,49.0808823529412,284.843065693431,0.667629193208288,5,1.15622650328052,-0.136162025779358,1.32878986819855,5
488,2011-05-03,3.59449704451535,214.35401459854,0.0771735,47.9264705882353,162.740875912409,0.473130780533033,7,-2.17849691990184,-0.228894207335324,0.415863685006834,5
489,2011-05-04,3.03987942668829,203.295620437956,0.0431915,49.6397058823529,134.127737226277,0.447785691181439,4,-2.89496878430398,-0.0984104757618925,0.273342634208372,5
490,2011-05-05,3.35174844379348,228.715328467153,0.057781,50.8676470588235,174.040145985401,0.502754198756559,7,-2.03491115367499,-0.119150897506433,0.445552091528898,5
491,2011-05-06,4.95242454359994,293.335766423358,0.0403225,58.0955882352941,266.627737226277,0.643530363560613,5,0.310317199028537,0.239628662562006,1.47359979828372,5
492,2011-05-07,5.39285714285714,275.890510948905,0.0498175,37.7941176470588,245.42700729927,0.604100818818519,5,0.458642546591907,0.351885960337771,0.95366356335595,5
493,2011-05-08,5.23386253073181,283.580291970803,0.026842,58.9264705882353,231.397810218978,0.619786479504288,5,-0.0258450184265289,0.29474689165672,1.67340585273044,5
494,2011-05-09,5.60416775644714,286.397810218978,0.055529,44.6397058823529,263.036496350365,0.624818093195947,5,0.716337809601961,0.296877076951918,1.28950622364905,5
495,2011-05-10,5.63161060835905,310.762773722628,0.1107345,34.4448529411765,300.321167883212,0.676791523153243,6,1.68829872747672,0.0571088197267181,0.883118377952509,5
496,2011-05-11,5.24358555212638,307.532846715328,0.2840545,24.0955882352941,292.934306569343,0.66862609185444,8,1.8007786586521,-1.1344528130762,0.132187962561903,5
497,2011-05-12,5.08024271590731,303.321167883212,0.3541585,29.0183823529412,276.802919708029,0.658391178099286,9,1.51244722131462,-1.7185151086568,0.152880753523834,5
498,2011-05-13,4.3910982371711,277.92700729927,0.042628,44.3492647058824,244.843065693431,0.602316551927582,5,-0.124043881885165,0.250331244161616,0.748037952442576,5
499,2011-05-14,4.79719621279489,294.131386861314,0.044331,57.8272058823529,252.335766423358,0.636460102806859,5,0.122681005643391,0.169501424633991,1.42523759961081,5
500,2011-05-15,5.50633598367945,329.222627737226,0.1055575,21.8786764705882,343.905109489051,0.711341220566333,6,2.4844056340121,0.25896819517042,0.396223130458059,5
501,2011-05-16,5.06866270858398,263.700729927007,0.1076135,52.6654411764706,204.423357664234,0.568958448132831,5,-0.471959709785952,-0.293383748208336,1.29379363214534,5
502,2011-05-17,3.78229455458492,273.978102189781,0.1133605,42.1323529411765,235.332116788321,0.590320881354214,5,-0.425113952650849,-0.306844086988441,0.312953349494735,5
503,2011-05-18,3.72969085107496,292.332116788321,0.069609,35.4044117647059,272.770072992701,0.629033501208657,5,0.223588564169179,0.119747279279159,0.104650012226069,5
504,2011-05-19,4.81698880577496,269.788321167883,0.053988,49.2794117647059,210.883211678832,0.57978496089689,5,-0.42870192439982,0.105218706516509,1.1349339668013,5
505,2011-05-20,4.78507349479521,252.463503649635,0.033579,50.8382352941176,194.576642335766,0.541888950462628,7,-0.925894912611825,0.205124405634244,1.18958454734582,5
506,2011-05-21,4.03778704817702,218.591240875912,0.014029,62.4742647058824,134.762773722628,0.468633580028743,7,-2.53372920248878,0.0771945397907929,1.27629730095451,5
507,2011-05-22,5.3480933200816,244.839416058394,0.076156,50.9191176470588,186.627737226277,0.524314358016836,7,-0.833822516072304,-0.06398040108227,1.39929716691167,5
508,2011-05-23,4.15988387299262,284.025547445255,0.099439,58.6764705882353,242.124087591241,0.607572541838653,5,-0.408291669258962,-0.311622529760539,1.10473567458425,5
509,2011-05-24,4.16836454464613,217.671532846715,0.024769,86.2610294117647,130.014598540146,0.465149956552128,7,-3.00907345384403,-0.206040794229728,2.16189348868435,5
510,2011-05-25,3.06849270282994,169.759124087591,0.021141,86.2389705882353,101.970802919708,0.362405803461281,4,-4.55799626412546,-0.329435954710675,1.6068718050938,5
511,2011-05-26,2.70150258931841,251.547445255474,0.020596,53.6801470588235,199.981751824818,0.536503314425688,7,-1.91262502263005,0.0930106362840071,0.342711863009528,5
512,2011-05-27,3.92413820160067,254.397810218978,0.021186,45.2904411764706,197.569343065693,0.54209565148305,7,-1.17014316098462,0.267224396580953,0.623221699372723,5
513,2011-05-28,2.44285191191086,249.715328467153,0.0401755,45.5514705882353,200.496350364963,0.531663884019805,2,-1.87378393614969,0.00168722050464147,-0.0862512501224441,5
514,2011-05-29,3.75281163362452,269.759124087591,0.0700515,50.3308823529412,222.394160583942,0.573874102997143,7,-0.856818237976974,-0.100703543201065,0.664635931549522,5
515,2011-05-30,4.99024428519119,277.766423357664,0.031494,52.4044117647059,254.204379562044,0.590456167746194,5,-0.0428808372179382,0.315073623108767,1.34423779420368,5
516,2011-05-31,5.41701103729665,292.547445255474,0.014116,42.0073529411765,258.270072992701,0.621427338541027,5,0.632190938540562,0.576547191777768,1.22121548577483,5
517,2011-06-01,5.56268635246116,324.817518248175,0.044316,31.7426470588235,323.667883211679,0.68950609634757,6,1.95734112876224,0.5698323736187,0.887911193873778,6
518,2011-06-02,5.5542383742219,322.602189781022,0.042968,34.9264705882353,316.474452554745,0.684366739804296,6,1.79647107709317,0.538851994304014,1.00092645647082,6
519,2011-06-03,4.7089959198619,334.383211678832,0.0760655,30.4522058823529,344.441605839416,0.708936068183996,6,1.95000582319909,0.311963464659889,0.407411740870674,6
520,2011-06-04,3.75122273369252,249.616788321168,0.069456,54.2279411764706,172.762773722628,0.528926525478416,7,-1.64594418508361,-0.212466327578532,0.818254796194904,6
521,2011-06-05,3.00787257414866,222.580291970803,0.0659005,59.6764705882353,139.956204379562,0.471394990745807,7,-2.79771552600097,-0.355868008448891,0.654621598081562,6
522,2011-06-06,3.4183056965005,265.299270072993,0.064465,53.3455882352941,213.547445255474,0.561601932762162,7,-1.22686187508267,-0.134042175997446,0.630266970024861,6
523,2011-06-07,4.54944551969451,235.503649635037,0.020527,60.8602941176471,155.343065693431,0.498312623501201,7,-1.85969789859102,0.118807072368674,1.47502276451106,6
524,2011-06-08,4.30079248836114,233.795620437956,0.02978,52.3639705882353,154.653284671533,0.494503764463511,7,-1.82148128243362,0.104109231958644,1.04975304697262,6
525,2011-06-09,5.60426583668986,313.850364963504,0.074679,36.5772058823529,296.985401459854,0.663593287380005,6,1.51787393100725,0.269307131976886,1.05176395732151,6
526,2011-06-10,4.31658994612125,298.660583941606,0.067928,35.2205882352941,267.423357664234,0.63127758665115,5,0.500339506776238,0.167427782533348,0.417855149471984,6
527,2011-06-11,5.15110896061097,301.868613138686,0.0483965,39.1911764705882,275.35401459854,0.637882086757263,5,0.87423183754852,0.358047934719208,0.966240291396957,6
528,2011-06-12,5.72480645498771,322.711678832117,0.0477625,26.1323529411765,324.29197080292,0.681763696606189,6,2.09482401042748,0.606456206133198,0.767763828043887,6
529,2011-06-13,5.66676910603128,345.70802919708,0.186996,9.44117647058824,363.492700729927,0.730200363238817,6,3.23680605562213,-0.180435797286111,-0.0113311151666894,6
530,2011-06-14,5.74865957001622,346.605839416058,0.137959,8.23529411764706,369.313868613139,0.731978610249674,6,3.29917070296108,0.195841232853638,0.0417725235850273,6
531,2011-06-15,5.67747946853586,347.459854014599,0.1462665,15.0367647058824,379.091240875912,0.733691590930465,6,3.21739129718853,0.0855061658267489,0.229320350948455,6
532,2011-06-16,5.84121462572579,353.715328467153,0.059474,11.0147058823529,398.642335766423,0.746836538707534,6,3.52144708791925,0.784820983442668,0.265121617421844,6
533,2011-06-17,5.73165899461213,337.368613138686,0.071965,20.1029411764706,354.167883211679,0.7122876634798,6,2.70885482517245,0.535344297368194,0.529079131664473,6
534,2011-06-18,5.42711330229638,302.124087591241,0.1094535,32.25,274.094890510949,0.63786886788648,5,1.19626591112684,0.00602605360160869,0.77906605767983,6
535,2011-06-19,5.24068237694199,316.857664233577,0.220389,34.9227941176471,301.01094890511,0.668993289277842,8,1.62428883453127,-0.780995820230674,0.649274875499069,6
536,2011-06-20,5.20415729455458,347.678832116788,0.274791,12.9852941176471,362.375912408759,0.734113858281049,8,3.08211155190118,-0.879894021436083,-0.205500436486798,6
537,2011-06-21,5.19941674948998,347.770072992701,0.3453655,3.82720588235294,358.729927007299,0.734380449504158,8,3.3211846007776,-1.30816583342011,-0.611927615582728,6
539,2011-06-23,5.50930454569232,348.558394160584,0.2398985,16.9154411764706,369.57299270073,0.736275079290935,8,3.16357138446898,-0.627347688724339,0.110703431765099,6
540,2011-06-24,5.74200972956008,356.57299270073,0.10632,3.55147058823529,402.726277372263,0.753364064231189,6,3.76267053741952,0.515058981365708,-0.0999320537296736,6
541,2011-06-25,5.74809724329131,356.485401459854,0.050831,7.56617647058824,401.967153284672,0.7533662277083,6,3.61800183472356,0.874711514357869,0.111835272330436,6
542,2011-06-26,5.54403802897944,351.047445255474,0.1787805,5.39705882352941,374.178832116788,0.742085953972329,6,3.4280699494323,-0.0793506790772805,-0.201771906856721,6
543,2011-06-27,5.32970654391379,331.529197080292,0.337863,30.3492647058824,316.642335766423,0.701052018470233,8,2.25855453804115,-1.54273241963052,0.392620613874308,6
544,2011-06-28,5.23807998116859,313.29197080292,0.3842755,29.0955882352941,282.065693430657,0.662725821472178,9,1.73483781473061,-1.92626999816421,0.249099231505773,6
545,2011-06-29,5.38547496992206,314.675182481752,0.218678,24.0147058823529,295.78102189781,0.665915951938908,8,1.84378642124846,-0.666869211766862,0.334022572960144,6
546,2011-06-30,5.29567269969137,310.507299270073,0.19107,29.6691176470588,286.503649635036,0.657381102774559,8,1.52327534691214,-0.54245631125419,0.5248123989266,6
547,2011-07-01,5.25804911858555,342.890510948905,0.2587275,15.9080882352941,351.934306569343,0.72628249247088,8,2.88527486846029,-0.800939520131521,-0.0634074273336986,7
548,2011-07-02,5.09791677564471,328.171532846715,0.3613685,21.5,307.912408759124,0.695459771792526,8,2.25286220947902,-1.66535125830933,-0.0551022845431215,7
549,2011-07-03,5.19862556886541,327.416058394161,0.2129145,24.5257352941176,311.631386861314,0.694238104045228,8,2.08902532268985,-0.619162697837765,0.275355289323824,7
550,2011-07-04,5.22352487314955,302.313868613139,0.0568115,30.4595588235294,269.894160583942,0.64138728539524,5,1.08002667014565,0.375505660228168,0.682640884986974,7
551,2011-07-05,5.19875634252236,319.682481751825,0.1145345,27.1286764705882,298.094890510949,0.678658741947373,6,1.70447980865663,0.0378026208449606,0.485257286078366,7
552,2011-07-06,5.02662551655594,299.025547445255,0.1929665,28.0845588235294,250.259124087591,0.635225410693989,5,1.00257692048979,-0.621196478222246,0.349762680864268,7
553,2011-07-07,4.73289480567035,282.868613138686,0.2613205,29.1544117647059,221.445255474453,0.601323279067319,9,0.442183837564091,-1.19025184299024,0.164920627452973,7
554,2011-07-08,5.39341946958205,315.083941605839,0.109503,25.2867647058824,293.660583941606,0.670301286353666,6,1.71708832369858,0.10087914099806,0.509984864022179,7
555,2011-07-09,5.60882983731757,311.948905109489,0.065066,24.4448529411765,290.872262773723,0.664147795301251,6,1.70856680491431,0.439719232261668,0.63137836398716,7
556,2011-07-10,5.66187817126118,322.087591240876,0.026094,21.9007352941176,316.751824817518,0.686293421441644,6,2.10184034187084,0.786515015201823,0.606989057415262,7
557,2011-07-11,5.58794528430193,317.339416058394,0.044681,24.4522058823529,295.843065693431,0.676755282166766,6,1.81484845758288,0.592728854292838,0.648204172407346,7
558,2011-07-12,5.45748548412408,327.675182481752,0.235078,16.6102941176471,310.124087591241,0.699423696087539,8,2.4091249165004,-0.682343609846415,0.0802095538177512,7
559,2011-07-13,5.04520191452634,297.518248175182,0.185911,22.6617647058824,241.328467153285,0.635648559966315,5,1.04773262217035,-0.532003274016887,0.173002563605133,7
560,2011-07-14,5.39882042161427,332.259124087591,0.241759,11.7095588235294,316.843065693431,0.710566468974287,8,2.62674565468037,-0.679588515585383,-0.128998421687582,7
561,2011-07-15,5.59317623058011,329.908759124088,0.14359,17.7720588235294,320.693430656934,0.706258689741592,6,2.46927066274894,-0.00997678381164722,0.285346297661105,7
562,2011-07-16,5.40208976303813,328.580291970803,0.283251,14.8860294117647,314.78102189781,0.704160455912915,8,2.5348519026153,-1.00538520894086,-0.0756780862745714,7
563,2011-07-17,5.18090573834807,308.934306569343,0.1598135,20.8308823529412,281.916058394161,0.662787939539222,6,1.61012556122487,-0.250971600427173,0.178787040336876,7
564,2011-07-18,4.73484333315897,283.28102189781,0.064653,33.6397058823529,238.832116788321,0.608446829130896,5,0.298097849601782,0.204721781522821,0.533976541968175,7
565,2011-07-19,4.93837291416017,265.178832116788,29,42.2573529411765,203.244525547445,0.5702420531222,5,-0.391479382760271,0.343592230552143,0.975299438120889,7
566,2011-07-20,3.84603363498457,278.624087591241,0.0661855,38.3051470588235,226.521897810219,0.599891930465154,5,-0.345036939095748,0.0556834437309418,0.282987344182895,7
567,2011-07-21,4.16051158654601,260.689781021898,0.022475,45.0477941176471,197.930656934307,0.561993477682027,7,-0.906869545847459,0.289001494339274,0.714414387762372,7
568,2011-07-22,3.93254694774285,234.182481751825,0.019014,52.6948529411765,150.824817518248,0.505514617249608,7,-1.96312280590584,0.149310591439061,0.879925714103732,7
569,2011-07-23,4.63864623110321,273.536496350365,0.0571895,42.6875,222.543795620438,0.591270193828027,5,-0.203260763226962,0.146525057810737,0.803962037173588,7
570,2011-07-24,4.34083538212063,263.149635036496,0.051935,45375,203.532846715328,0.569618954028574,5,-0.707523112818927,0.103446780519212,0.76538983580513,7
571,2011-07-25,5.24540330595805,317.642335766423,0.06062,33.7279411764706,302.069343065693,0.688574241270861,6,1.60061583261698,0.387506367245775,0.758265470394717,7
572,2011-07-26,5.51352853481195,322.824817518248,0.0636985,28.5147058823529,322.536496350365,0.700858003134341,6,2.06573955886646,0.468658563270077,0.683274629134328,7
573,2011-07-27,5.4814366793953,319.693430656934,0.1037495,30.3345588235294,307.295620437956,0.695132817368071,6,1.90427568090714,0.141376045502374,0.688329587132918,7
574,2011-07-28,4.71321337029869,296.905109489051,0.44351,38.7242647058824,245.857664233577,0.646611112794017,9,0.936301550813118,-2.51993664771828,0.223430380415505,7
575,2011-07-29,4.54060522048439,281.288321167883,0.4657165,72.0845588235294,208.664233576642,0.613605571969246,9,-0.329287022843042,-3.04658198725447,1.28937149691354,7
576,2011-07-30,5.06649840456139,310.642335766423,0.5087155,37.4117647058824,282.63503649635,0.678783476482007,9,1.69892493954518,-2.88022621741445,0.242034621238025,7
577,2011-07-31,5.11761128838207,314.175182481752,0.491957,28.6139705882353,282.182481751825,0.687696292252684,9,1.9527183250204,-2.67757751051237,-0.0189329300569679,7
578,2011-08-01,5.62927629858241,335,0.052389,11.1911764705882,358.423357664234,0.734590328582556,6,2.96297605010192,0.776601258524818,0.111619269221911,8
579,2011-08-02,5.45139143171,311.48905109489,0.0482525,25.1580882352941,300.576642335766,0.684290365185101,6,1.7805517714077,0.574408588402548,0.536787263949236,8
580,2011-08-03,5.47968431239211,319.324817518248,0.158799,17.5036764705882,316.711678832117,0.702828632267643,6,2.3285180669267,-0.115653173243056,0.13878188708019,8
581,2011-08-04,5.53827744939059,322.64598540146,0.1825775,14.3492647058824,325.948905109489,0.711515414068232,6,2.57520258778298,-0.235872904498955,0.0189706724860272,8
582,2011-08-05,5.30494455196945,287.295620437956,0.041711,28.3455882352941,255.28102189781,0.634820168872932,5,0.913906179909156,0.508316915463908,0.584338452075501,8
583,2011-08-06,5.34964952659936,302.21897810219,0.0444625,26.6066176470588,288.42700729927,0.66915965037804,6,1.47831238502359,0.5638447491731,0.528301587215767,8
584,2011-08-07,5.0051917141811,276.302919708029,0.0825,36.8014705882353,237.441605839416,0.613059572963031,5,0.343290530496854,0.0889895480816911,0.684337449199573,8
585,2011-08-08,3.18352121148716,255.784671532847,0.147823,78.9117647058823,174.57299270073,0.568753458472682,7,-2.04393814715291,-1.00895571283142,1.25580885745993,8
586,2011-08-09,5.16155777580164,313.843065693431,0.5189705,46.5514705882353,295.244525547445,0.699387386813545,9,1.78322269972405,-2.992203649623,0.548934860378484,8
587,2011-08-10,5.4828751896218,323.317518248175,0.2041675,19.2977941176471,330.678832116788,0.722127459020656,8,2.56742326869224,-0.42200567851979,0.111224895398707,8
588,2011-08-11,5.66320552387927,325.14598540146,0.197946,6.93382352941176,341.85401459854,0.727890876761448,8,3.01121325898736,-0.233643900544346,-0.241756494435323,8
