"Date" "pv" "ghidfm" "Mean" "cfcdfm" "Year" "Kt" "taxdfm" "km" "PC1" "PC2" "PC3" "PC4" "Month"
"1126" "2013-01-30" 4.43577178663812 203.051094890511 0.0382993333333333 4.87003610108303 2013 0.715964606305021 20.2292059186905 11 0.998467202280259 -0.22496216930774 0.693042269349631 1.68987180998313 "01"
"1127" "2013-01-31" 4.60795758629917 205.076642335766 0.017309 2.57039711191336 2013 0.718387321363881 20.1833328368172 11 1.14632118284514 -0.351545575282879 0.846039654683832 1.69737821647382 "01"
"1128" "2013-02-01" 4.58953817679065 205.540145985401 0.033462 5.32129963898917 2013 0.715273029353543 21.2419042890034 11 1.07180855031362 -0.257958450098943 0.7361742210767 1.59042371061515 "02"
"1129" "2013-02-02" 4.74307042190706 206.164233576642 0.022377 6.15884476534296 2013 0.712688850566937 19.9115868825761 11 1.10357521874756 -0.32034347398946 0.813183639130557 1.481603269952 "02"
"1130" "2013-02-03" 3.71078070644902 126.299270072993 0.009655 52.1227436823105 2013 0.433690448402174 18.3112694271027 3 -2.86907769124004 -0.104991651016914 0.431454443931767 -0.165957305151504 "02"
"1131" "2013-02-04" 4.21211867808402 188.540145985401 0.2226665 31.2129963898917 2013 0.643070096888657 18.8779362723941 11 -0.118141064815442 0.811472822880872 -0.558238989350433 0.70589995193378 "02"
"1132" "2013-02-05" 3.11725091428062 188.29197080292 0.921674 67.3682310469314 2013 0.63789167888731 19.5658726919265 10 -0.825851563266172 4.47407939542992 -4.91650665327468 -0.0305442424620785 "02"
"1133" "2013-02-06" 3.52860471857997 164.357664233577 0.122655333333333 73.7761732851986 2013 0.553035524236469 18.4538090266879 3 -2.32748555334498 0.57780541222786 -0.283098692216822 -0.822604822941244 "02"
"1134" "2013-02-07" 4.0365099009901 145.788321167883 0.012769 54.0180505415162 2013 0.4872176754435 17.6203170655266 3 -2.27062796890341 -0.100413994567845 0.468307140147901 -0.348700995482094 "02"
"1135" "2013-02-08" 3.6620896886986 119.905109489051 0.018188 60.2382671480144 2013 0.397984814469453 17.106824920291 3 -3.351582447989 -0.0224123825195306 0.32281950443974 -0.520676814042641 "02"
"1136" "2013-02-09" 4.56488047453394 189.124087591241 0.009856 36.2382671480144 2013 0.6234438968734 18.018571013496 1 -0.408839527175608 -0.227410249805705 0.689979242336928 0.228664571944578 "02"
"1137" "2013-02-10" 4.62063486754081 196.784671532847 0.059694 27.9530685920578 2013 0.644256204612995 18.4499995973375 11 0.0575696428740482 -0.0264031738137002 0.452097968342526 0.555917201177292 "02"
"1138" "2013-02-11" 4.11036593524217 195.383211678832 0.228733 22.6967509025271 2013 0.635284590892634 16.931745763809 11 0.0439976517688646 0.812724012713094 -0.57274690576775 1.0074826529171 "02"
"1139" "2013-02-12" 3.94924070109714 178.92700729927 0.004957 31.7364620938628 2013 0.57778918864433 16.8523806617373 2 -0.970824407762811 -0.224168486912267 0.645228734959198 0.580540226082878 "02"
"1140" "2013-02-13" 3.89506957452502 158.697080291971 0.004961 46.5306859205776 2013 0.508950231949551 17.8888885558598 2 -1.93625933469984 -0.156435829284181 0.540536071631878 -0.0338085889535129 "02"
"1141" "2013-02-14" 4.17439902774061 192.770072992701 0.076501 35.3537906137184 2013 0.613989531017556 18.6436503425477 11 -0.542198864137099 0.127509998765017 0.255799672332678 0.385326369752376 "02"
